,_key,city,country,employees_on_linkedin,faxNumber,followers,founded,hq,image_url,industry,linkedin_id,naics,naicsText,name,overview,phoneNumber,postal,revenue,sic,sicText,size,specialites,state,street_1,street_2,type,updated,url,website
2764,002b793e-ef16-456e-b105-2cf0ed35321e,Bradford,United Kingdom,,,1,,"286 Barkerend Rd, Bradford, England, BD3, United Kingdom",,Management Consulting,8330093,,,IQ RESTAURANTS LIMITED,"IQ RESTAURANTS LIMITED is a management consulting company based out of 286 Barkerend Rd, Bradford, England, United Kingdom.",,BD3,,,,,,England,286 Barkerend Rd,,,2016-04-21T14:38:11,www.linkedin.com/company/iq-restaurants-limited,
2765,002b7b3c-f1dc-4625-8a7e-7ad329b6bf17,City of London,United Kingdom,,,3,,"533 HIGH ROAD LEYTONSTONE, LONDON, E11 4PB, United Kingdom",,Information Technology and Services,6731188,,,PNM PROPERTY SERVICES LIMITED,"PNM PROPERTY SERVICES LIMITED is an Information Technology and Services company located in 533 HIGH ROAD LEYTONSTONE, LONDON, United Kingdom.",,E11 4PB,,,,1-10 employees,,,533 HIGH ROAD LEYTONSTONE,,,2016-04-21T11:25:47,www.linkedin.com/company/pnm-property-services-limited,
2766,002b7ed4-ffef-4388-be70-192471a2510a,Pittsburgh,United States,,,1,,"6301 Butler St, Pittsburgh, Pennsylvania, 15201-2123, United States",,Construction,6057476,,,Kellner Millwork Co Inc,"Kellner Millwork Co Inc is a Construction company located in 6301 Butler St, Pittsburgh, Pennsylvania, United States.",,15201-2123,,,,1-10 employees,,Pennsylvania,6301 Butler St,,,2016-04-21T21:04:17,www.linkedin.com/company/kellner-millwork-co-inc,
2767,002b81f6-e978-47e9-9b9a-a30194186328,Ontario,Canada,,,261,2014.0,"2639 Sherhill Drive, Missisauga, Ontario, Canada",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAY9AAAAJDBkZWUxZmZjLTVlODktNDM2MS05MzllLWZkZThhZjFkODdiMA.png,Staffing and Recruiting,9241851,,,Hemmings Consulting,"Hemmings Consulting is truly passionate about finding and placing talented professionals in their dream job. Hemmings Consulting works to be a part of their candidates' next career move, no matter the step. \r\n\r\nWith over 10 years of experience in the recruiting efforts with companies across many industries, Lead Consultant Alison Hemmings has a thorough understanding of establishing Recruitment initiatives by studying the organization plans and objectives. Hemmings Consulting is committed to helping their clients achieve their goals by providing them with top performers that will contribute efficiently to her clients' bottom-line and drive sales growth. \r\n\r\nHemmings Consulting excels in assessing candidate efficiencies and skill sets. With extensive experience in retail and the Automotive Industry, new hires places by Hemmings Consulting show continuous improvement and some of the highest sales. \r\n\r\nHemmings Consulting is committed to helping candidates and clients alike achieve their business dreams and advance careers through unwavering honesty and trust. \r\n\r\nHemmings Consulting excels in placing talented professionals within the Manufacturing/Operations Industry, Automotive and Retail/Sales.",,,,,,1-10 employees,"Recruiting, Business Consulting, Business Development",Ontario,2639 Sherhill Drive,,Privately Held,2016-05-16T07:38:49,www.linkedin.com/company/hemmings-consulting,http://www.hemmingsconsulting.com
2768,002b8f87-e5ba-4964-b7b8-91fe060ed2d9,Oakville,Canada,,,5534,1986.0,"Suite 300, Oakville, Ontario, L6H 0C3, Canada",http://media.licdn.com/mpr/mpr/shrink_200_200/p/6/005/056/2f7/29da244.png,Mining & Metals,1302286,,,Baffinland,"At Baffinland, we work and live beyond the Arctic Circle, mining iron ore at our Mary River Property, located in the Qikiqtani Region of Nunavut on Baffin Island; one of the world’s most captivating and seldom seen destinations.\r\n \r\nWe are a unique company with a strong management who have amassed specialty experience on northern mining projects through all phases of Inuit consultation, permitting, construction and operation. Our workforce brings together the modern practice of safe, sustainable mining and the enduring value of a traditional culture, which is rapidly advancing. The result is a work and community experience you won't find anywhere else.\r\n \r\nWe are looking for people ready to share, build, and grow with our company.\r\n\r\n\r\nAbout Baffinland:\r\n \r\nBaffinland is privately owned, 50 % by ArcelorMittal and 50 % by Iron Ore Holdings LP, with ArcelorMittal remaining as the project operator. Baffinland’s Head Office is located in Oakville, Ontario, Canada.\r\n\r\nIn addition to its Head Office, Baffinland maintains a year-round presence at its exploration camp at the Mary River site, and community liaison offices in Iqaluit, Igloolik, Pond Inlet, Hall Beach, Clyde River, and Arctic Bay. Baffinland’s engineering and environmental teams have a wealth of Arctic development experience.",,L6H 0C3,,,,51-200 employees,,Ontario,Suite 300,,Privately Held,2016-04-24T11:25:39,www.linkedin.com/company/1302286,http://www.baffinland.com
2769,002b921c-79ed-4bea-85e6-3ae9b839218f,Houston,United States,,,2,,"5722 Eldridge Glen Dr, Houston, Texas, 77041-4295, United States",,Mechanical or Industrial Engineering,8267090,,,Conveyor Solutions Intl,"Conveyor Solutions Intl is a Mechanical or Industrial Engineering company located in 5722 Eldridge Glen Dr, Houston, Texas, United States.",,77041-4295,,,,1-10 employees,,Texas,5722 Eldridge Glen Dr,,,2016-04-22T03:09:44,www.linkedin.com/company/conveyor-solutions-intl,
2770,002b92d6-493d-43b7-84ff-a1d27aa99071,Peekskill,United States,,,1,,"1879 Crompond Rd # B21, Peekskill, New York, 10566-7500, United States",,Medical Practice,4779904,,,Dean R Cummins Md,"Dean R Cummins Md is a Medical Practice company located in 1879 Crompond Rd # B21, Peekskill, New York, United States.",,10566-7500,,,,1-10 employees,,New York,1879 Crompond Rd # B21,,,2016-04-21T21:34:27,www.linkedin.com/company/dean-r-cummins-md,
2771,002ba66a-1218-433a-a689-3b4c007aaf8b,Van Nuys,United States,,,2,,"14318 Victory Blvd, Van Nuys, CA, 91401, United States",,,9955259,,,Giovanni Wigs Of Luv,"Giovanni Wigs Of Luv is a company based out of 14318 Victory Blvd, Van Nuys, CA, United States.",,91401,,,,,,CA,14318 Victory Blvd,,,2016-04-22T02:24:59,www.linkedin.com/company/giovanni-wigs-of-luv,
2772,002ba802-21ee-4966-b9db-013f95d30102,,,,,7,2014.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAALXAAAAJGViMWRkNTBiLWE2MDgtNGY0OC04ZTY4LTEyZGU1NGNhYzQ5Mg.png,Marketing and Advertising,9349454,,,AH Group S.r.l.s.,"AH Group è una startup che opera nel campo del marketing e dello svliuppo di piattaforme tecnologiche per imprese ed aziende. Il core project di AH Group è attualmente la piattaforma iPark, che assieme alla piattaforma Around Here forma la nostra offerta di prodotti per il supporto alla pmi.\r\n\r\nSiamo inoltre operativi nella consulenza di marketing relativa a immobili ed aziende per quanto riguarda la pubblicizzazione targetizzata degli oggetti, direttamente sui supporti media e stampa nei quali si possano trovare con maggiore facilità gli acquirenti.\r\n\r\nNel campo dello sviluppo delle piattaforme tecnologiche realizziamo sistemi geolocalizzati; piattaforme di booking; sistemi gestionali in cloud \",,,,,,1-10 employees,,,,,Public Company,2016-04-22T17:50:23,www.linkedin.com/company/ah-group-s-r-l-s-,http://www.ahgroupsrls.com
2773,002bbb40-a682-42d4-9ed3-bd3932f3fc99,,,,,3,2016.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAgGAAAAJGYwMTkxZDljLWY3ZGItNDZmMS04YjEyLThlY2Q4ZWI0ZjBlMA.png,E-Learning,10536852,,,Instructional by Design LLC,Instructional by Design: Building the Bridge between Technology and E-Learning\r\nDeveloping Engaging Blended and E-Learning for Everyone,,,,,,Myself Only,"Blended Learning, ELearning",,,,Educational,2016-05-21T16:06:29,www.linkedin.com/company/instructional-by-design-llc,http://instructionalbydesign.net
2774,002bbc07-f781-40c2-b809-4d1224854c48,Jesup,United States,,,0,,"601 Sw Broad St, Jesup, Georgia, 31545, United States",,,9792222,,,JESUP MILLING CO,"JESUP MILLING CO is a company based out of 601 Sw Broad St, Jesup, Georgia, United States.",,31545,,,,,,Georgia,601 Sw Broad St,,,2016-04-21T20:48:14,www.linkedin.com/company/jesup-milling-co,http://www.jesupmillingco.com
2775,002bc4ff-711a-42ea-9679-3120a37e1200,Montréal,Canada,,,4,,"2735 Rue Paulus, Montreal, Quebec, H4S 1G1, Canada",,Warehousing,8455357,,,Sensormatic Canada Inc,"Sensormatic Canada Inc is a warehousing company based out of 2735 Rue Paulus, Montreal, Quebec, Canada.",,H4S 1G1,,,,,,Quebec,2735 Rue Paulus,,,2016-04-21T00:41:10,www.linkedin.com/company/sensormatic-canada-inc,
2776,002bc9c8-c73f-4616-a0f3-1cb388e445fb,ORPINGTON,,,,0,,"51 BRITTENDEN CLOSE GREEN ST GREEN, ORPINGTON, KENT, BR6 6DB",,Real Estate,5442174,,,BLOCH INVESTMENTS LIMITED,BLOCH INVESTMENTS LIMITED is a real estate company.,,BR6 6DB,,,,,,KENT,51 BRITTENDEN CLOSE GREEN ST GREEN,,,2016-04-25T01:58:21,www.linkedin.com/company/bloch-investments-limited,
2777,002bd17a-8c72-4f44-b2af-1feb538c21b2,South Bend,United States,,,2611,1863.0,"1st Source Bank, 100 North Michigan Street, South Bend, IN, 46601, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/2/000/127/255/05e3185.png,Banking,22668,,,1st Source Bank,"Founded in 1863 in South Bend, Indiana, 1st Source has offered clients a convenient and friendly way to bank for over 150 years. At 1st Source, we’ll listen to you, understand your needs and always keep your best interests in mind. \r\n \r\nWe are a top rated bank and have been recognized for our integrity and the exceptional services we provide to our clients.\r\n \r\nGlobal and National Recognition:\r\n5 Star “Superior” Rating from BauerFinancial – Highest rating possible. Based on capital ratio, profitability/loss trend, credit quality and CRA ratings\r\nNamed to Bank Honor Roll of Superior Performers by KBW, Inc., 2012 - 2015\r\nBank Performance Scorecard by Bank Director Magazine - #8 of 93 banks on 2014 list, based on profitability, capital strength and credit quality\r\nBank Director Magazine Nifty Fifty, #43 on 2014 list of best users of capital based on profitability and capital strength\r\nTop 15th Percentile of Community Banks by Seifried & Brew\r\n\r\nThe bank remains the largest locally controlled financial institution headquartered in the northern Indiana-southwestern Michigan area. 1st Source has $5.25 billion in assets and operates 80 banking centers in 17 counties, 22 1st Source Bank Specialty Finance Group locations nationwide, eight Trust and Wealth Management locations and 10 1st Source Insurance offices.\r\n \r\nWe deliver a comprehensive range of banking services along with highly personalized attention to our clients, both individuals and businesses. Our mission is to help our clients achieve security, build wealth and realize their dreams.\r\n\r\nMember FDIC | Equal Housing Lender",,46601,,,,1001-5000 employees,"Retail Banking, Private Banking, Business Banking, Online Banking and Bill Payment Services, Cash Management Services, Trust and Wealth Management, Investments, Financial Planning, Insurance, Specialty Finance, Agricultural Services",IN,1st Source Bank,100 North Michigan Street,Public Company,2016-04-24T14:28:10,www.linkedin.com/company/22668,http://www.1stsource.com
2778,002bd416-3ac2-4220-8124-d9f3059e7911,Bedford,United States,,,0,,"2819 R D Hurt Pkwy, Bedford, Texas, 76021-0000, United States",,Information Technology and Services,4360615,,,Arts Net,"Arts Net is an Information Technology and Services company located in 2819 R D Hurt Pkwy, Bedford, Texas, United States.",,76021-0000,,,,1-10 employees,,Texas,2819 R D Hurt Pkwy,,,2016-04-21T14:56:52,www.linkedin.com/company/arts-net,http://www.art.net
2779,002bd4df-cb26-41d8-8e13-b218d819f3cf,Dallas,United States,,,0,,"12427 Montego Plz, Dallas, Texas, 75230-1723, United States",,Real Estate,5501523,,,Abio Realty,"Abio Realty is a Real estate company located in 12427 Montego Plz, Dallas, Texas, United States.",,75230-1723,,,,11-50 employees,,Texas,12427 Montego Plz,,,2016-04-22T04:04:12,www.linkedin.com/company/abio-realty,
2780,002bdb1d-79ac-47dd-aba6-14da2d6ed00e,Dubai,United Arab Emirates,,,53,2014.0,"Dubai, Dubai, United Arab Emirates",http://media.licdn.com/mpr/mpr/shrink_200_200/p/8/005/07d/3e7/06a2c43.png,Hospital & Health Care,3835335,,,Your Health Clinic,"Your Health Clinic offers the following services:\r\n\r\n· Family physicians will establish a relationship with your entire family. Our physicians will provide regular check ups, examination, and screening for cancer, cholesterol, diabetes, heart disease and more.\r\n\r\n· General pediatric care, preventative care, developmental care, and therapeutic care for childhood diseases. It will offer child wellness and Development, Immunizations, and Teen Health.\r\n\r\n· Obstetrics / Gynecology will be dedicated to women’s health at each stage of their life to help women achieve their goals for personal health. Services will include but not limited to antenatal and postnatal care for low and high-risk pregnancy, insertion of IUCD for contraception, and cervical biopsy, obstetric, 3D/4D baby watch scans and pelvic scans.\r\n\r\nIn addition Your Health Clinic will offer Well woman and Well Man Checks.",,,,,,11-50 employees,,Dubai,,,Sole Proprietorship,2016-05-16T00:26:34,www.linkedin.com/company/your-health-clinic,http://www.yourhealth-clinic.com
2781,002bde44-d906-4dce-8881-e09841a15463,,United States,,,1,,United States,,,6802079,,,schaumburg mitsubishi,schaumburg mitsubishi is a company based out of United States.,,,,,,,,,,,,2016-05-18T23:25:55,www.linkedin.com/company/schaumburg-mitsubishi,http://schaumburgmitsu.com
2782,002bdf42-91e6-4e7c-9cc3-743c9b0a4da2,,,,,4,2014.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/4/005/070/2cb/18bc2f4.png,Biotechnology,5262097,,,Bioinfoser,Empresa Bioinformática destinada a Servicio de Análisis de datos Genómicos (NGS y metagenómica) así como análisis de textos (publicaciones y medios sociales). \r\nEl desarrollo de nuevas tecnologías en varios campos biotecnológicos está generando grandes volúmenes de información. Ahora mismo el cuello de botella en los proyectos es la capacidad para procesar este volumen de datos tanto en análisis como en su almacenamiento. Nuestro objetivo es ayudar en esta área proporcionando diferentes tipos de análisis así como asesorando en el diseño necesario para almacenarlos.,,,,,,1-10 employees,"Bioinformática, Análisis de datos de NGS, Text Mining, Bases de Datos, Bioestadística",,,,Self-Employed,2016-04-22T08:50:16,www.linkedin.com/company/bioinfoser,http://bioinfoser.es
2783,002be28a-f32b-450c-9578-190a2ee2451f,Franklin,United States,,,0,,"Franklin, Indiana, 46131-0000, United States",,Arts and Crafts,8617851,,,Millennium Artists Inc,"Millennium Artists Inc is an arts and crafts company based out of Franklin, Indiana, United States.",,46131-0000,,,,,,Indiana,,,,2016-04-22T07:05:39,www.linkedin.com/company/millennium-artists-inc,http://www.millartinc.com
2784,002be90e-8425-46d9-9d6a-d65b14fb6e66,,,,,1235,,,,Banking,2002999,,,Sindh Bank Ltd,,,,,,,,,,,,,2016-04-24T13:56:59,www.linkedin.com/company/2002999,http://wwww.sindhbankltd.com
2785,002beb15-92f2-4a11-a006-ff859d727f3c,South Bend,United States,,,2,,"721 E Sample St, South Bend, IN, 46601, United States",,Wholesale,6968950,,,Home Plumbing Supply,"Home Plumbing Supply is a Wholesale company located in 721 E Sample St, South Bend, IN, United States.",,46601,,,,1-10 employees,,IN,721 E Sample St,,,2016-04-21T22:21:35,www.linkedin.com/company/home-plumbing-supply,http://homesplumbingsupply.com
2786,002bf516-8e4d-4fe0-a5a5-e432d30593c5,California,United States,,,0,,"14034 W 1st Dr, Golden, Colorado, 80401-5262, United States",,Consumer Electronics,8191930,,,Verify Plus Systems,"Verify Plus Systems is a Consumer Electronics company located in 14034 W 1st Dr, Golden, Colorado, United States.",,80401-5262,,,,1-10 employees,,Colorado,14034 W 1st Dr,,,2016-04-24T02:13:31,www.linkedin.com/company/verify-plus-systems,
2787,002bf649-c3fd-4122-b4b8-484568ac5de8,Flushing,United States,,,0,,"4229 162nd St, Flushing, New York, 11358-4126, United States",,Apparel & Fashion,6901052,,,Helen Ballet School,"Helen Ballet School is an Apparel and Fashion company located in 4229 162nd St, Flushing, New York, United States.",,11358-4126,,,,1-10 employees,,New York,4229 162nd St,,,2016-04-22T04:58:03,www.linkedin.com/company/helen-ballet-school,
2788,002bfb53-5f13-4589-bd18-a3765f257b06,Camden,United States,,,0,,"8987 Greenbush Rd, Camden, Ohio, 45311-9743, United States",,Medical Practice,9134429,,,Jeffery Cox,"Jeffery Cox is a Medical Practice company located in 8987 Greenbush Rd, Camden, Ohio, United States.",,45311-9743,,,,1-10 employees,,Ohio,8987 Greenbush Rd,,,2016-04-21T16:44:01,www.linkedin.com/company/jeffery-cox,
2789,002bfd45-1222-4231-9352-bd2c73be204a,Fredericktown,United States,,,0,,"167 Crawford Rd, Fredericktown, Pennsylvania, 15333-2313, United States",,,9640617,,,Onoma,"Onoma is a company based out of 167 Crawford Rd, Fredericktown, Pennsylvania, United States.",,15333-2313,,,,,,Pennsylvania,167 Crawford Rd,,,2016-04-24T04:42:22,www.linkedin.com/company/onoma,
2790,002bfead-4512-4afc-a71b-ac0f0a25b91b,,,,,11,2013.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAiyAAAAJDE1MWFhMDlmLTBhZDAtNDhiZi04Yzg3LTIxMjAwODBjNmE4YQ.png,Consumer Services,6587977,,,BookingDiva.com,"Booking Diva is an Online and Phone Based Concierge service, that brings you Fabulous Offers from High End Restaurants\r\nWith Booking Diva you do not need any yearly memberships or paper coupons etc. Simply make a booking in minutes (online or over the phone 9555557585) and receive a confirmation by email/sms. Walk over to the venue and enjoy your great offers!\r\n \r\n We are continuously finding great new deals near you, and providing you with an easy way to stay informed about these deals through our anytime opt-in/opt-out email service, live phone support, or web based search engine \r\n\r\nBookingDiva.com enables over 10,000 restaurants to market to end-users through innovative digital, internet, mobile, and social marketing tools. The company is growing rapidly.\r\nAlso we have a blog, Divasays.in; a one stop shop for the best and most TRENDING in Food, Dining, and Food Events. \r\nOur founder was The Head of North America Sales Strategy at Google Inc. in Mountain View, California. \r\nOur board of advisors have created some of the highest growth internet companies in Silicon Valley and India. \r\nCurrently, the company is inviting intelligent, high energy people to join the ride and enjoy a tremendous learning experience and career growth.\r\nOur offices are located 5 mins from the Barakhamba Metro Station on Kasturba Gandhi Marg (near Connaught Place.) You can check us out at www.bookingdiva.com.\r\n\r\nAlso you can follow us on our Blog for latest offers and food events at http://blog.dinerplus.in/\r\n\r\nWarmly,\r\nRajeet Nabha\r\nManaging Director\r\nwww.bookingdiva.com",,,,,,11-50 employees,"Restaurant Search & Discovery, Table Reservations, Deals & Discounts, Reward Points",,,,,2016-05-21T09:36:42,www.linkedin.com/company/bookingdiva-com,http://bookingdiva.com
